	Publisher	pmcid	FigURL	Caption	PDFURL	FigName
458	Scientific Reports	PMC4872162	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4872162/bin/srep26226-f6.jpg	<b>Cell</b>-<b>cell</b> contact and <b>cell</b>-matrix adhesion together regulate αSMA expression by controlling MRTF-A subcellular localization.(a) Fluorescence <b>microscopy</b> images of MRTF-A localization in <b>cells</b> seeded at low and high densities with and without TGFβ1. Scale bars: 20 μm. (b) Quantification of the percentage of <b>cells</b> with nuclear MRTF-A as a function of <b>cell</b> seeding density. *p &lt; 0.05 compared to all samples. (c) Fluorescence <b>microscopy</b> images of MRTF-A localization in TGFβ1-treated <b>cells</b> cultured on micropatterned triangular and bowtie shaped islands. Dotted white lines outline an individual <b>cell</b>. Scale bars: 20 μm. (d) Quantification of the percentage of <b>cells</b> with nuclear MRTF-A as a function of <b>cell</b> spread area and number of neighboring <b>cells</b>. *p &lt; 0.05 compared to 1600 μm2, 0 contact, TGFβ1. (e) Western blot analysis of EMT markers for NMuMG <b>cells</b> seeded at low (5,000 <b>cells</b>/cm2) and high (100,000 <b>cells</b>/cm2) densities with and without TGFβ1 and DMSO control vehicle or CCG-1423. (f) Percentage of NMuMG <b>cells</b> with a <b>cell</b> spread area of 1600 μm2 expressing αSMA on triangular (0 contact) and bowtie (1 contact) islands following treatment with TGFβ1 and DMSO control vehicle or CCG-1423. *p &lt; 0.05 compared to all samples. (g) Transcript levels of MRTF-A for <b>cells</b> transfected with siRNA. *p &lt; 0.05 compared to negative control siRNA. (h) Percentage of NMuMG <b>cells</b> transfected with siRNA targeting MRTF-A with a <b>cell</b> spread area of 1600 μm2 expressing αSMA on triangular (0 contact) and bowtie (1 contact) islands following treatment with TGFβ1. *p &lt; 0.05 compared to all samples.		PMC4872162_srep26226-f6.jpg
459	Toxins	PMC5127118	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5127118/bin/toxins-08-00321-g004.jpg	Localization of PE-NLS in HepG2 <b>cells</b>. <b>Cells</b>, intoxicated with fluorescently labeled PE-NLS (green), were fixed 3 h after treatment and monitored using confocal microscope. The nuclei were labeled with NucRed Live 647 ReadyProbes Reagent (blue), actin was labeled with Alexa Fluor 594 Phalloidin (red). The <b>cells</b> were visualized by confocal <b>microscopy</b> at 60× magnification of the objective.		PMC5127118_toxins-08-00321-g004.jpg
460	Plos One	PMC4395285	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4395285/bin/pone.0123387.g003.jpg	Localization of candidate RNAs at telomeres.Localization of SNORD17 (A) and NEAT1 (B) at telomeres in human U-2 OS <b>cells</b>. <b>Cells</b> were fixed and sequentially incubated with Abs against TRF-2 and AlexaFluor 488-conjugated anti-mouse IgG. Subsequently, the <b>cells</b> were hybridized with the RNA probes and subjected to fluorescence <b>microscopy</b>. Three different <b>cells</b> are shown.		PMC4395285_pone.0123387.g003.jpg
461	Bioscience And Microflora	PMC4103634	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4103634/bin/bifidus-30-037-g005.jpg	Binding of UEA-1 lectin to C2BBe1 <b>cells</b> in monocultures and co-cultures. A) Thebinding of UEA-1 conjugated with FITC to C2BBe1 <b>cell</b> monolayers was observed byfluorescence <b>microscopy</b>. Scale bar: 50 µm. B) UEA-1 binding in C2BBe1 co-culturescompared with that observed in monocultures		PMC4103634_bifidus-30-037-g005.jpg
462	Cancer Science	PMC4462389	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4462389/bin/cas0105-1220-f3.jpg	Interleukin 6 (IL-6) activates the ataxia-telangiectasia mutated (ATM) and NF-kappaB pathways in lung cancer <b>cells</b>. (a) The whole <b>cellular</b> protein was extracted from NCI-H446 and A549 <b>cells</b> and the phosphorylation of ATM and IκBα was determined by western blot analyses. (b–d) NCI-H446 and NCI-H1299 <b>cells</b> were exposed to IL-6 (2 ng/mL). Whole <b>cellular</b> protein were extracted, and ATM, p65 and IκBα phosphorylation were determined by western blot (b) and confocal <b>microscopy</b> analyses (c, d). Beta-actin was used as an internal control. One representative from three experiments is shown.		PMC4462389_cas0105-1220-f3.jpg
463	Scientific Reports	PMC4989172	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4989172/bin/srep31649-f2.jpg	Anti-inflammatory effect of 13-(S)-HPOTrE and 13-(S)-HOTrE is mediated by inhibition of iNOS and TNF-α.(A) Immunoblot analysis showing the expression of iNOS and TNF-α following treatment with 13-(S)-HPOTrE and 13-(S)-HOTrE (1, 50 and 100 μM) concentrations for 3 h and then stimulated with LPS for 24 h. β-Actin was used as an internal control. Dexamethasone (10 μM) was used as positive control. These are representative blots of the three independent experiments. (B) Immunofluorescence <b>microscopy</b> of RAW 264.7 <b>cells</b> pre-treated with or without ALA metabolites (100 μM) for 3 h and then with LPS for 16 h. Immunostained for NF-κB (Green) and DAPI (Blue). Bar Scale: 10 μm. The image showed representative of three independent experiments. (C) Immunofluorescence <b>microscopy</b> of peritoneal macrophages pre-treated with or without ALA metabolites (100 nM) for 3 h and then challenged with LPS for 16 h. Immunostained for NF-κB (Green) and DAPI (Blue), Bar Scale: 10 μm. The image showed representative of three independent experiments.		PMC4989172_srep31649-f2.jpg
464	International Journal Of Molecular Sciences	PMC3685236	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3685236/bin/ijms-08-00214f1.jpg	Light <b>microscopy</b> of four studied <b>cell</b> lines after treatment for 72 h with medium alone (control, upper row), or with 150 μM of compound 1 (bottom row). <b>Cells</b> were observed using an inverted microscope and photographed by a digital camera (Olympus C-4040 Zoom).		PMC3685236_ijms-08-00214f1.jpg
465	The Journal Of Cell Biology	PMC2133189	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2133189/bin/JCB9901071.f6.jpg	ImmunoEM localization of GFP-labeled Spc42p, Cnm67p, Nud1p, Spc72p, Spc29p, and Spc110p in <b>cells</b> arrested in G1 with  α-factor (G1 α-f), G1 elutriated <b>cells</b> grown for 25 min (elut), and <b>cells</b> released from α-factor for 30 min to observe the duplication  plaque (DP). Tub4p was detected with affinity-purified polyclonal antibodies. Adjacent serial sections have the same panel letter and  are numbered. (P) Fluorescence of GFP-Spc29p and GFP-Spc110p in unfixed mps2 <b>cells</b> after 3 h at 37°C then treated with DAPI for  0.5 h at 37°C; (Q) immunofluorescence of the same <b>cells</b> with anti-GFP and anti-Tub4p; (R) EM of a thin section of a tetraploid MATa  <b>cell</b> arrested with α-factor. The arrow indicates the satellite. Bars, 0.1 μm for the immunoEM and EM and 2 μm for the light <b>microscopy</b>.		PMC2133189_JCB9901071.f6.jpg
466	Plos One	PMC3017098	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3017098/bin/pone.0015967.g005.jpg	Activation of cIRF7 in <b>cells</b> expressing HCV protease.(A) Huh7OK1 <b>cells</b> (5×104 <b>cells</b>/well) were co-transfected with plasmids encoding either EGFP-cIRF7 or EGFP-cIRF7(C508A) and plasmids encoding either HCVNS3/4A, HCVNS3/4A(S139A) or NS5A, harvested at 24 h post-transfection, fixed with 4% paraformaldehyde in PBS, and permeabilized with 0.25% saponin. HCV NS3 and NS5A were stained with the appropriate antibodies, followed by staining with AF594-conjugated second antibodies. (B) HCV replicon <b>cells</b> (5×104 <b>cells</b>/well) were transfected with plasmids encoding either EGFP-cIRF7 or EGFP-cIRF7(C508A), and endogenous expression of HCV NS3 and an ER marker, PDI, was detected in <b>cells</b> treated and stained with the appropriate antibodies as described above. Subcellular localization of cIRF7s, HCV proteins and PDI was determined by confocal <b>microscopy</b> after staining of nuclei by DAPI. The data shown in this figure are representative of three independent experiments.		PMC3017098_pone.0015967.g005.jpg
467	Journal Of Cell Science	PMC3533396	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3533396/bin/jcs-125-21-5221-f06.jpg	PKA catalytic subunits are required for proper accumulation of PBs and SGs during stationary phase. (A) WT, tpk1Δ, tpk2Δ or tpk3Δ <b>cells</b> coexpressing Dcp2–CFP and eIF4E–RFP were grown to stationary phase (SP), refed with YPD (SP+YPD) for 10 minutes and visualized by fluorescence <b>microscopy</b>. The inset number in each picture indicates the total number of Dcp2–CFP or eIF4E–RFP/100 <b>cells</b>. (B) Polysomal profiles of the strains shown in A. Numbers represent the polysome/monosome area. (C) <b>Cells</b> coexpressing Dcp2–YFP, eIF4E–CFP and ENO2-MS2–RFP mRNA were incubated as described in A. Data are the number of Dcp2–YFP or eIF4E–CFP granules containing ENO2-MS2–RFP mRNA/100 <b>cells</b>. Values are mean ± s.d. n = 5). *P&lt;0.0001 and #P&lt;0.0001, SP versus SP+YPD. Scale bar: 5 µm.		PMC3533396_jcs-125-21-5221-f06.jpg
468	Plos One	PMC4100745	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4100745/bin/pone.0100888.g004.jpg	KDM2A co-localizes with E2F1 at 6 hr of serum stimulation.Quiescent MCF-7 <b>cells</b> were serum starved for 48 hr and serum stimulated for 6 hr and 18 hr. <b>Cells</b> were fixed, permeabilized for 5 min with 0.2% Triton X-100/PBS and immunostained for E2F1 (anti-mouse IgG, green) and KDM2A (anti-rabbit IgG, red). <b>Cells</b> were visualized by confocal <b>microscopy</b>. E2F1 was predominantly localized in the nucleus (upper panels), while KDM2A was more ubiquitously distributed in the <b>cells</b> (middle panels). Co-localization of E2F1 and KDM2A was observed in the nucleus at 6 hr of serum stimulation and disappeared totally by 18 hr (right panels). Images were captured at 630X oil using DM16000 inverted Leica TCS SP5 tandem scanning confocal microscope. Scale bar  = 200 µm. Pearson's correlation for co-localization at 6 hr was 1.0.		PMC4100745_pone.0100888.g004.jpg
469	Plos One	PMC3241704	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3241704/bin/pone.0029318.g004.jpg	NET release from synovial <b>cells</b> and peripheral PMNs from patients with gout.A) NET formation by synovial <b>cells</b>, peripheral PMNs from patients with gout and from control PMNs treated with synovial fluid or serum from patients with gout, as assessed by immunofluorescense <b>microscopy</b> after co-staining with DAPI (blue) and MPO (green). Inhibitory effect of treatment with 3-MA on the release of NETs from synovial <b>cells</b>. Scale bars, 30 µm. Original magnification 400x. One out of six independent experiments is shown. B) The effect of treatment with 3-MA or bafilomycin A in the percentage of NET releasing <b>cells</b> presented in panel A. Data are representative of six independent experiments and presented as mean ± SD. ‡ P&lt;0.05 compared to control, * P&lt;0.05.		PMC3241704_pone.0029318.g004.jpg
470	Plos Pathogens	PMC4038623	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4038623/bin/ppat.1004173.g008.jpg	Amino acids 834-841 of the gHcyt are dispensable for intracellular trafficking and endocytosis of gH during infection of melanoma <b>cells</b>.Confocal <b>microscopy</b> of melanoma <b>cells</b> at 24(Uninfected) or infection with pOka-gH[Δ834-841], pOka-gH[TL], pOka-gH[Y835A], pOka-gH[Y835F], pOka-gH[V5], pOka-gH[834StopV5], or pOka viruses. <b>Cells</b> were stained for gH (red), early endosome antigen (EEA1; green), trans-Golgi network (TGN46; green) and nuclei (Hoechst 33342; blue). White arrows indicate colocalization of EEA1 and gH, which highlight representative endocytic vesicles containing gH. The scale bars represent 20 µm.		PMC4038623_ppat.1004173.g008.jpg
471	Plos Pathogens	PMC5125712	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5125712/bin/ppat.1006023.g003.jpg	Blocking VSG synthesis results in reduced clearance of surface-bound anti-VSG221 antibodies.Immunofluorescence <b>microscopy</b> analysis of T. brucei 221VB1.2 where VSG221 synthesis was blocked by the induction of VSG221 RNAi for 0 or 8 hours (h). <b>Cells</b> were next coated with an anti-VSG221 antibody at 4°C (to stop endocytosis), and subsequently transferred to 37°C for the time indicated in minutes to reinitiate endocytosis. <b>Cells</b> were fixed, and the anti-VSG221 antibody was visualised using an anti-rabbit Alexa 488-conjugated secondary antibody. DNA is stained with DAPI (blue). Scale bar = 10 μm. As a lethality control, a comparable experiment was performed after the induction of RNAi against the essential TDP1 chromatin protein.		PMC5125712_ppat.1006023.g003.jpg
472	Scientific Reports	PMC3776967	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3776967/bin/srep02702-f1.jpg	<b>Cell</b> surface co-localisation between LRP/LR with Aβ.(a) Endogenous <b>cell</b> surface LRP/LR and Aβ on HEK293 (upper panel) and N2a (lower panel) <b>cells</b> were indirectly immunolabelled. Aβ was indirectly detected using anti-β-amyloid (22–35) (Sigma) and anti-rabbit Alexafluor 633 antibodies (Fig. 1a, m). LRP/LR was detected employing anti-IgG1-iS18 (human) and anti-human-FITC (<b>Cell</b> lab) antibodies (Fig. 1b, f and Fig. 1n, r). Merged images (Fig. 1c, o) and 2D-cytofluorograms (Fig. 1d, p) (acquired using CellSens Software) verified the co-localization. The negative control, Very Late Antigen 6 (VLA6) was detected employing anti-VLA6 and anti-rabbit Alexaflour 633 antibodies (Fig. 1e, q). The merged images (Fig. 1g, s) and 2D-cytofluorograms (Fig. 1h, t) demonstrated that VLA6 and LRP/LR do not co-localize on the <b>cell</b> surface. Secondary antibody controls are shown in Fig. 1i-l and Fig. 1u-x. Fluorescence was detected and resultant images acquired using the Olympus IX71 Immunofluorescence Microscope and Analysis Get It Research Software. Scale bars are 10 μm.		PMC3776967_srep02702-f1.jpg
473	Embo Reports	PMC4552492	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4552492/bin/embr0016-0995-f3.jpg	Analysis of TuMV mutantsSequences of slip site mutants. The highly conserved GAA_AAA_A (underlined) and flanking sequence in TuMV is shown at the top (WT). Spaces separate P3-frame codons. Theoretical translations in the 0 and −1/+2 frames are shown. Slip site mutants M1, M2, P and FSko are shown below with mutated nucleotides shown in red. All mutations leave the P3 amino acid sequence unaltered.Analysis of the ability to establish systemic infection. Nicotiana benthamiana plants were biolistically inoculated with WT or mutant (M1, M2, P, FSko) V5-tagged TuMV-GFP. Infection was monitored via GFP fluorescence under UV light at 5, 7 and 9 d.p.i.Western blot and RT–PCR analysis of upper leaves of inoculated plants. Total protein extracts (21 d.p.i.) were probed with CP and V5 antibodies. Ponceau S staining of RuBisCO large subunit (RuBP-L) was used as a loading control. For RT–PCR, TuMV-specific primers were used for detection of positive-strand viral RNA.Analysis of <b>cell</b>-to-<b>cell</b> movement. Confocal <b>microscopy</b> of biolistically inoculated leaves at 6 d.p.i. Scale bar = 25 μm.		PMC4552492_embr0016-0995-f3.jpg
